nombre,calle,municipio,provincia,codigo_postal
AUTO STORE 80,"Calle Esglesia Romanica,Nº 11",Sabadell,Barcelona,8204.0
AUTO STORICA,"Av. De La Marina, 20",Sant boi de llobregat,Barcelona,8830.0
AUTO SUCRO,"Sueca,32",Cullera,Valencia,46400.0
AUTO TALLER EMILI BOSCH,Calle Pere Girones 4,Santa cristina de aro,Girona,17246.0
AUTO TALLERES SERRANO,"C/ De Jose Luis Boreau,13",Zaragoza,Zaragoza,50018.0
AUTO UNIVERSAL,Carre Nou De Porta Nº 7-9,Barcelona,Barcelona,8016.0
AUTO VALPORT,"C/ Humanista Mariner 21, Bajo",Valencia,Valencia,46018.0
AUTO WORK,"Carretera C-12 Eix De L'ebre Km 0,06",Amposta,Tarragona,43870.0
AUTO YALDE,"Calle Piqueras, 54",Logroño,La rioja,26006.0
AUTO YALDE VN,"Calle Piqueras, 54",Logroño,La rioja,26006.0
AUTO YEAR,"Autovía De Logroño, Nº 10, Polígono Industrial El Olivar",Zaragoza,Zaragoza,50011.0
Auto-B,Ctra. A-317,Puebla de don fadrique,Granada,18820.0
Auto-Cadrete AUTO BARAT,"San Gregorio, 4",Cadrete,Zaragoza,50420.0
AUTO-PRIETO,"C. Amalia Mayo I Albert, 5 Bajo",Manises,Valencia,46940.0
AUTOALBA,"Av. Cronista Mateos Y Sotos,14",Albacete,Albacete,2006.0
AUTOASTUR,Avda. Principado 2 Las Vegas,Corvera de asturias,Asturias,33404.0
AUTOBAEZ HERMANOS,Carretera De Malaga S/N,Santa fe,Granada,18320.0
"AUTOBAGES, concesionario oficial Ford",Ctra. Sant Pedor 141,Manresa,Barcelona,8242.0
Autoblazquez,Bracal Del Roncador Nº6 Pol. C Parcela 12,Xativa,Valencia,46800.0
AUTOBOX LOW COST,C/ Asima 7,Peligros,Granada,18210.0
AUTOBOXES PROFESIONAL,Carretera De Torrellano A L'altet Cv-849,L'altet,Alicante,3195.0
AUTOBRAM,"C. De Almanzor, 8, ,",Fuenlabrada,Madrid,28944.0
AUTOCAM,Av.tarragona 92,Vilafranca del penedes,Barcelona,8720.0
AUTOCANADÁ,Carretera N-340 Km.1.156,La canonja,Tarragona,43110.0
Autocaravanas NORTE Madrid,"Avenida De Carlos Iii, 6",Alcalá de henares,Madrid,28806.0
Autocaravanas Van Fun SCG,Av/ Do Aeroporto 449,Vigo,Pontevedra,36215.0
AUTOCARAVANAS Y CAMPERS EL GLOBO,Aut A-2 Km 447,Soses,Lleida,25182.0
Autocaravanasycoches.com,"C/ Bañeza, 2",Humanes,Madrid,28970.0
AUTOCARES BELLATERRA SL,"Passeig De Torras I Bages, 14",Barcelona,Barcelona,8030.0
AUTOCARS,"El Ruedo 25,",Monturque,Córdoba,14930.0
AUTOCARSCLIENT,"Calle Tajo,14",Mejorada del campo,Madrid,28840.0
AUTOCASION ALBACETE,"C/ Alcalde Martinez De La Ossa, 3",Albacete,Albacete,2001.0
AUTOCASION BENIMAMT,Concertar Cita Previa,Valencia,Valencia,46185.0
AUTOCASION CABAS,"C/ Formacion Nº2 , Poligono Industrial Guadalquivir (Edificio Vía 21)",Gelves,Sevilla,41120.0
Autocasion del Norte,-,Basauri,Vizcaya,48970.0
AUTOCASION GODOY,Concretar Cita Previa,Villanueva del rosario,Málaga,29312.0
Autocasion Levante,"Avenida Del Cardenal Benlloch, 6 - Bj",Valencia,Valencia,46021.0
AUTOCASION MICHEL,C/ Gabriel Miro 7 -,Verger,Alicante,3770.0
AUTOCASION NENE,"Calle Albañiles De Benalup, Nave 8 Pi. El Zahorí",Benalup-casas viejas,Cádiz,11190.0
Autocasion plus,"Calle De Ramon Y Cajal,",Valencia,Valencia,46110.0
AUTOCASIÓN SANTA AURELIA,"San Jose De Palmete, 21",Sevilla,Sevilla,41016.0
AUTOCASION SANTA POLA,C/ Mecanicos 78,Santa pola,Alicante,3130.0
AUTOCASION STADIUM,Callejose Antonio Gallego Nº 32,El cuervo,Sevilla,41749.0
Autocasion Talluntxe,Calle A Nº72 Poligono Industrial Talluntxe,Noain,Navarra,31110.0
AutocasionRC,C/ Danza Invisible Nº2,Torremolinos,Málaga,29620.0
AUTOCEBRIAN,"Carrer De Folgueroles, 15",Barcelona,Barcelona,8022.0
AUTOCENTRO ARMENTIA,Alto De Armentia 2,Vitoria,Álava,1007.0
AUTOCENTRO IGARA,"Portuetxe Kale, 12",Donostia,Guipúzcoa,20018.0
AUTOCENTRO TXINGUDI,Ctra. Del Molino 21B,Irun,Guipúzcoa,20305.0
Autochollos,"Centro Comercial Miramar,",Fuengirola,Málaga,29651.0
AUTOCLUB TRACKDAYS,Isla De Sumatra 36,Madrid,Madrid,28034.0
AUTOCOBER,Laminacion 37 B,Sagunto,Valencia,46520.0
AUTOCRÉDITO,Avenida Valencia 69,Gandia,Valencia,46701.0
AUTOCYL OCASIÓN,"Carretera Adanero Gijon Km, 194,70",Zaratan,Valladolid,47610.0
AutoDeal,"C/ Plomo, 7, Puerta 3",San martín de la vega,Madrid,28330.0
AUTODEALER DEUTSCHLAND,Concretar Cita Previa,Mostoles,Madrid,28320.0
AUTODEC,"Plaza San Jose, S/N",Cogullada-carcaixent,Valencia,46740.0
AUTODELFIN,"Rua Perpétuo Socorro, 38",Lugo,Lugo,27003.0
AutoDrive86,Concertar Cita Previa,Tarragona,Tarragona,43006.0
AUTODRIVER,"Avenida Condesa De Chinchon 107, Planta 1, Local 1-2.1",Boadilla del monte,Madrid,28660.0
AUTODROM,C/ Alfredo Corrochano Nº 67,Malaga,Málaga,29006.0
AUTOELEC,"Ctra. N-Iv, Km. 171",Manzanares,Ciudad real,13200.0
AUTOEMOCIO GRUP SALVADOR,Vial Paral.lel 124 Pol. Ind. Moli De Les Planes,Sant celoni,Barcelona,8470.0
AUTOeMOCION,"C/ Navegación Nº 5, Polígono La Aurora",Utrera,Sevilla,41710.0
AUTOFAST,"Calle Malta, 24 Espacio 24 - Pol. Industrial San Pedro",Marbella,Málaga,29670.0
AUTOFERRI,Carretera De Las Costas 36,Sitges,Barcelona,8870.0
AUTOFESA,"Avd. Reina Victoria, Nº 2",Alpedrete,Madrid,28430.0
AUTOFOR,"Av. De Gijón, 8-10,",Valladolid,Valladolid,47610.0
AUTOFOR VALLADOLID,"Avenida Gijon, Km 194, 700",Valladolid,Valladolid,47610.0
"AUTOFORMA, concesionario oficial Ford.","Avda. De Burgos, 11 - 35",Logroño,La rioja,26006.0
Autoforum Concesionario Oficial TOYOTA,"Crta Barcelona Nº 9,",El vendrell,Tarragona,43700.0
AUTOGALLERY PREMIUM,"Calle Artes Graficas 1, Nave 17 Y 18E 17 Y 18",Pinto,Madrid,28320.0
Autogep,Calle San Isidro Labrador 20,El parador de las hortichuelas,Almería,4720.0
AUTOGEST MALAGA,Autogest Malaga,Malaga,Málaga,29006.0
AUTOGRADO,"C/ Rafael Muntaner, 3",Malaga,Málaga,29004.0
AUTOHANDEL CARS & TRUCKS,,,Albacete,0.0
AUTOHAUS MARBELLA,Carretera Cadiz Km 178 Edificio Centro Expo Local 10,Marbella,Málaga,29600.0
AUTOHAUS WEIBE,Urbanización Icomar Bloque 4 Local 7,Tarragona,Tarragona,43006.0
AUTOHERO ALICANTE,Avenida De Denia (Centro Comercial Plaza Mar 2),Alicante,Alicante,3016.0
AUTOHERO BARCELONA,Carretera De Mataro 10,Sant adrià de besòs,Barcelona,8903.0
AUTOHERO CENTER MADRID,Carretera Fuencarral A Hortaleza 89 D,Madrid,Madrid,28050.0
AUTOHERO GERONA,"C.c. Espai Gironès, Camí Dels Carlins, 10,",Salt,Girona,17190.0
AUTOHERO MURCIA,"C.c Nueva Condomina, Carr. De Cadiz, A7, Km 760, 30110 Churra",Churra,Murcia,30110.0
AUTOHERO SEVILLA,"Avenida García Morato, S/N",Sevilla,Sevilla,41001.0
AUTOHERO TARRAGONA,"C.c. Carrefour, Autovia De Reus, Km. 4",Tarragona,Tarragona,43080.0
AUTOHERO VALENCIA,"Plaza De Europa, S/N Centro Comercial Gran Turia, L-256, 257",Valencia,Valencia,46014.0
AUTOHERO VALLADOLID,"Av. Del Real Valladolid, 5",Valladolid,Valladolid,47014.0
AUTOHERO VIZCAYA,"Presagana Kalea, 3,","Basauri,",Vizcaya,48970.0
AUTOHOME,Calle Gladiolo 20-22,Humanes de madrid.,Madrid,28970.0
AUTOJAVIER,"C/ Jose Maria Garrido, 2 - Bajo",Calahorra,La rioja,26500.0
AutoK,Concertar Cita Previa,Toledo,Toledo,45593.0
AUTOKASIÓ,"D´antoni Rubio I Lluc, 46,",Reus,Tarragona,43206.0
AUTOKIA,"Pol. Ind. Aurrerá, 9",Trapagaran,Vizcaya,48510.0
AUTOKING,C/ Apalgateros Nº7,Hellin,Albacete,2400.0
AUTOKOLECCIÓ,Autovia De Tarragona Salou 6-8,Tarragona,Tarragona,43006.0
AUTOKRATOR,"Ctra. Madrid Toledo, Km 63, 800,",Olias del rey,Toledo,45280.0
AUTOKRATOR MADRID,Calle Laguna 42,Alcorcón,Madrid,28923.0
AUTOKRATOR VN,"Ctra. Madrid Toledo, Km 63",Rey,Toledo,45280.0
AUTOLEVEL,"Ciutat De Lliria, 76",Paterna,Valencia,46980.0
"AUTOLIX S.A., concesionario oficial Ford",Ciudad De Elda 3 Polig Fuente Del Jarro,Paterna,Valencia,46988.0
AUTOLOSADA,-,Monforte de lemos,Lugo,27540.0
AUTOLUKE,Avenida Vila De Blanes Nº 33,Lloret de mar,Girona,17310.0
AUTOLUX,"Av. Del Raval, 71,",Gandia,Valencia,46702.0
AUTOMAQUINARIA MONTEJANO,Avenida Guadalajara Km 69.800,Mondejar,Guadalajara,19110.0
AUTOMAR OCASION,"Calle Ing.torroja Y Miret, 32",Cordoba,Córdoba,14013.0
AUTOMARES Concesionario Oficial PEUGEOT,Carretera De Su Eminencia S/N,Sevilla,Sevilla,41006.0
AUTOMARKET LEVANTE,C/ Puçol 18,Torrent,Valencia,46900.0
AUTOMASER,Cardenal Siliceo 35,Madrid,Madrid,28002.0
Automax Motor,Calle Almazara 8,Utrera,Sevilla,41710.0
AUTOMAYORISTA,"C/ Marlene Dietrich, S/N",Cordoba,Córdoba,14014.0
Automecánica GR,Jaciento Barrio Ayer Num 32,León,León,24005.0
AUTOMEDITERRANEO,"Ciutat De Lliria, 100",Paterna,Valencia,46988.0
AUTOMERCURY,Ctra. De La Mojonera 415,Roquetas de mar,Almería,4740.0
AUTOMOBILE PAREJO,Avenida Teruel,Pinseque,Zaragoza,50298.0
AUTOMOBILE WEST,Avda. De La Generalitat 3,La pobla de mafumet,Tarragona,43140.0
AUTOMOBILS CAJIGOS,Carretera C12 Km0 Pol. Oriola,Amposta,Tarragona,43870.0
AUTOMOBILS CANYADO,"Ctra. De Vic, 191",Manresa,Barcelona,8243.0
AUTOMOBILS GEA,Pol Camp Llong 16,Balaguer,Lleida,25600.0
AUTOMOBILS GIL-CAR,"Avda. Maresme, 133",Mataró,Barcelona,8302.0
AUTOMOBILS RIJOR,"Republica Argentina, 29",El masnou,Barcelona,8320.0
AUTOMOBILS SANTPEDOR,"Calle Les Tines, 10-14 Sector Industrial El Grau.",Sant fruitos de vages barcelona.,Barcelona,8272.0
AUTOMOBILS SUPRA MOTOR,Av. Tarragona Nº 96,Vilafranca del penedes,Barcelona,8720.0
Automobils Tolda,Avinguda Sant Carles De La Ràpita 227,Amposta,Tarragona,43870.0
AUTOMÒBILS VALLDEPERAS,El Collet S/N,Guardiola de berguedà,Barcelona,8694.0
AUTOMOCIO 2000 BCN DIPUTACIÓN,Calle Diputación 43-45 Esquina Rocafort,Barcelona,Barcelona,8015.0
Automoció Costa Daurada,"Industria , 31,",El vendrell,Tarragona,43700.0
Automocio Pep Juncar,Concertar Cita Previa,Reus,Tarragona,43201.0
Automocion a tu medida,"Poligono Industrial Dehesa De La Villa Parcela 12,",Mojados,Valladolid,47250.0
AUTOMOCION ADAMS,Crta Nacional 344,Estacion de blanca,Murcia,30540.0
AUTOMOCION AFSA,Carretera San Miguel De Salinas Local 2,Orihuela costa,Alicante,3189.0
AUTOMOCION BRAVO,Calle Rodriguez Valdes Nº 34,Lorca,Murcia,30800.0
AUTOMOCION CARAVACA,"Crta Murcia, Nº 55",Caravaca,Murcia,30400.0
AUTOMOCION CUEVA,"Pol. Proni, Nº 2 Carretera General Oviedo-Santander Km 8",Meres-siero,Asturias,33199.0
AUTOMOCION DOBLAS,Vilanova I La Geltrú,Vilanova i la geltrú,Barcelona,8800.0
AUTOMOCION EMMANUEL,"Avenida De Sevilla Nº 16, Los Palacios",Los palacios,Sevilla,41720.0
AUTOMOCION ESPES,Calle Bajo Aragon Nº 8,Alcañiz,Teruel,44600.0
AUTOMOCION HASSAN,"Crta Nacional 340, Poligono Industrial 11",Crevillente,Alicante,3330.0
AUTOMOCION LA JUNQUERA,"Avda. De Rubianes, 82",Villagarcia de arousa (galicia),Pontevedra,36619.0
"AUTOMOCION LOZANO, S.L.","C/Xi Parcela P-1, Pol. Ind. De Manzanares",Manzanares,Ciudad real,13200.0
Automoción Ortiz,Calle Hermanos Del Val Nª1,Andujar,Jaén,23740.0
AUTOMOCIÓN PERE,"C/ De La Diversitat,24",Reus,Tarragona,43204.0
AUTOMOCION RAMIREZ,Barrio Las Pullas Carretera De Ceutín4,Alguazas,Murcia,30560.0
AUTOMOCION TERRY SEVILLA,"Carretera. Nacional Iv, Km. 554,4",Dos hermanas,Sevilla,41703.0
AUTOMOCION TOMAX,"Crta. Nacional 340, Km.108",Algeciras,Cádiz,11205.0
AUTOMOCION VEROCAR,"Calle Manuel Crespo, 4,",Mairena del alcor,Sevilla,41510.0
AUTOMOCION VIA DE LA PLATA,"Ctra. Villacastin-Vigo, Km 273.5",Valcabado,Zamora,49192.0
AUTOMOCION Y COMPRA VENTA MOTOR 4,C/Salve 36,Torrijos,Toledo,45500.0
AUTOMOCION Y SERVICIOS EBORACAR,"Av. Francisco Aguirre, 422",Talavera de la reina,Toledo,45600.0
AUTOMODEL VALENCIA,La Senia 2,San juan de enova,Valencia,46669.0
"Automotor Costa, S.L.U.","Ctra. Nacional 340, Nº28",Huercal de almeria,Almería,4230.0
AUTOMOTOR LLOBREGAT,C/ Joan D'austria 105,Barcelona,Barcelona,8018.0
AUTOMOTOR OK,Calle Benito Perez Galdos 7,Ibi,Alicante,3440.0
Automotor Tres Cantos,"Rondaponiente 15,",Tres cantos,Madrid,28760.0
AUTOMOTOR VELEZ,Jose De Ribera Nº2,Velez malaga,Málaga,29700.0
"AUTOMOTOR, S.A.",,,Lleida,0.0
Automóviles 3Darc,C/ De La Ciutat D´asuncion 44 Bis,Barcelona,Barcelona,8030.0
AUTOMOVILES ABRAHAM VARGAS,"Ctra. Lobon-La Roca, Km. 5,300",Montijo,Badajoz,6480.0
AUTOMOVILES ACASTRO,Tarragona,Tarragona,Tarragona,43006.0
AUTOMOVILES ADAME,"Calle Naranja Cadenera -, 1 Y 2, Poligono El Garrotal",Palma del rio,Córdoba,14700.0
AUTOMOVILES ADRIAN ALVAREZ,Utrera,Sevilla,Sevilla,41710.0
AUTOMOVILES AGUDO CANTERO,"Ctra.villanueva De La Serena-Andujar, S/N",Pozoblanco,Córdoba,14400.0
Automóviles Alboraya,"Carrer Senda Del Canyaret 6,",Alboraya,Valencia,46120.0
AUTOMOVILES ALDAVE,"C/ Aduana, 7",Irun,Guipúzcoa,20303.0
AUTOMÓVILES ALFAFAR,"Parroco Jacinto Vicente, 2 Pol.ind. Alfafar",Alfafar,Valencia,46910.0
AUTOMOVILES ALGEMESI,Avda. Carrascalet Nº20 Pol. Ind. Xara,Algemesi,Valencia,46680.0
AUTOMOVILES ALVARO,"Avda. Malaga, 28-1",Osuna,Sevilla,41640.0
AUTOMOVILES ANDRA,"Carretera Nacional 340, Km 693,5",Alicante,Alicante,3350.0
AUTOMOVILES ANDRES ZARAGOZA,"Avd. Diagonal Plaza, 14 Nave 55",Zaragoza,Zaragoza,50197.0
AUTOMOVILES ANGEL MOTOR 87,C/ Camino De Las Charcas 9,Sevilla la nueva,Madrid,28609.0
AUTOMOVILES ANTONIO BERMUDO,Doctor Fleming Nª 35 Local 1 Poligono El Mirador Nave 17,Ecija,Sevilla,41400.0
AUTOMÓVILES ARTEMIO TENA,Pol. Ind. Picassent C/1 Nº9 Buzón 10,Picassent,Valencia,46220.0
AUTOMÓVILES AS,"C/ Vicente Muzas, 3 - Local.",Madrid,Madrid,28043.0
AUTOMOVILES AUTOSA,Rastro De San Juan 28,Almagro,Ciudad real,13270.0
AUTOMOVILES AUZASA,Avda De Los Llanos 18,Zamora,Zamora,49027.0
AUTOMOVILES AZ,Crta De Alicun 174B,Roquetas de mar,Almería,4740.0
Automoviles Basti-Cars,"Carretera Benamaurel, Km 1,00,",Baza,Granada,18800.0
AUTOMOVILES BCN,"Ctra. Sant Boi 29, Local 1",Cornella de llobregat,Barcelona,8940.0
"AUTOMOVILES BERROCAR, S.L.","Herrero, 31",Coria de rio,,41100.0
AUTOMOVILES BOLIVAR,Martinez De La Rosa 61-69,Malaga,Málaga,29010.0
AUTOMOVILES BRETONES,Doña Garoza S/N,Alcala la real,Jaén,23680.0
Automoviles Bulevar Motor.es,C/ Adriano 30,Ecija,Sevilla,41409.0
AUTOMOVILES CABALLERO,Carretera De Sant Creu De Calafell 104,Sant boi de llobregat,Barcelona,8830.0
Automóviles Calcu,"C/ Lopez De Rueda Nº33,",Malaga,Málaga,29190.0
"AUTOMÓVILES CALIFORNIA, concesionario oficial Ford","Ctra.logroño, Km.13.5-P.e. El Aguil",Utebo,Zaragoza,50180.0
AUTOMOVILES CAMILO,"Calle Deltebre, 31",Tarragona,Tarragona,43006.0
AUTOMOVILES CAMPEON,Pol Ind. Las Flores Parcela 33,Puente genil,Córdoba,14500.0
"AUTOMOVILES CAMPO DE GIBRALTAR, S.L.",,,Cádiz,0.0
Automóviles Camps,Carretera De Vic 83,Moia,Barcelona,8180.0
AUTOMOVILES CANALCAR,"Ctra.de La Coruña, Km.18 ( Salida 18, Via De Servicio)",Las rozas,Madrid,28232.0
AUTOMOVILES CANO MOTOR JR,Finlandia Nº 13 Poligono Industrial Jumapi,Alcala de henares,Madrid,28802.0
AUTOMOVILES CARDENAS,"Av. Peru, 81",Mataro,Barcelona,8304.0
AUTOMOVILES CASTRO,Avda. De Las Ollerías Nº 7,Cordoba,Córdoba,14001.0
AUTOMOVILES CEGARRA,"Avda. Denia, 53 (La Goteta)",Alicante,Alicante,3013.0
AUTOMOVILES CELMAR,Carretera De A Acoruña A Fisterra 158,Baio,La coruña,15150.0
AUTOMOVILES CERVERA,"Calle Río Duero, 53",Ávila,Ávila,5004.0
AUTOMOVILES CERVERA MADRID,"C. De Los Álamos, 4",Venturada,Madrid,28729.0
AUTOMOVILES CERVERA SALAMANCA,"Pol. Ind. Los Villares, Calz. Toro, 11,",Villares de la reina,Salamanca,37184.0
Automoviles Chaparro BCN - Conc. en Barcelona,Concertar Cita Previa,"Parets del valles,",Barcelona,8150.0
AUTOMOVILES CIPRES,"Ctra. Azucarera Intelhorce, 17 A -",Malaga,Málaga,29004.0
AUTOMOVILES CRESPO,Avenida De Crevillente 71,Elche,Alicante,3293.0
AUTOMOVILES CRISTOBAL,"Avda. De Las Provincias, 57",Ibi,Alicante,3440.0
Automóviles Cuéllar,C/Palacio 44,Cuellar,Segovia,40200.0
AUTOMÓVILES DAVID,C/ Hidalgos,Ciudad real,Ciudad real,13004.0
AUTOMÓVILES DE ARCHIPIELAGO ARCHIAUTO,Calle Subida Al Mayorazgo 30,Santa cruz de tenerife,Tenerife,38110.0
Automoviles Dm,Concertar Cita Previa,Algezares,Murcia,30157.0
Automóviles Dressden SL,"Calle Valle Del Tormes, 2, Local 121",Boadilla del monte,,28660.0
AUTOMOVILES EDUARDO.,"Avda. Aragon, 2",Logroño - la rioja,La rioja,26006.0
AUTOMOVILES EL CAMPON,Polígono El Campon 22,Santander,Cantabria,39011.0
AUTOMOVILES EL PUENTE,Lois 13,Oza - cesuras,La coruña,15380.0
AUTOMOVILES EL QUINTO,"Ctra. Murcia, 106",Cehegin,Murcia,30430.0
AUTOMOVILES EL SHERIFF,"Carretera De La Estación,49","Peal de becerro,",Jaén,23460.0
AUTOMOVILES EMILIO,"Reyes Catolicos, S/N - P.i. Prom. 5",Torres de cotillas,Murcia,30565.0
AUTOMOVILES ENMA,"C/ Valle, 7",Alcantarilla,Murcia,30820.0
AUTOMOVILES ENRIQUE,"Virgen De La Paloma,2",Alicante,Alicante,3016.0
AUTOMOVILES ENRIQUE.,Lugar Veinticuatro 40,Sigüeiro,La coruña,15688.0
AUTOMOVILES ESTELRICH.,C/ General Weyler 16,Marratxi,Islas baleares,7141.0
AUTOMOVILES ESTEVE,"Sant Nicolau,12",Albaida,Valencia,46860.0
Automoviles Evinar,-,Lumbier,Navarra,31440.0
AUTOMOVILES FENOLL,"Avenida De Murcia,77 Bajo",Montegudo,Murcia,30160.0
AUTOMÓVILES FERCAN,Avenida Madrid 161,El alamo,Madrid,28607.0
AUTOMOVILES FERGAR,Carretera Hinojosa S/N,Peñarroya-pueblonuevo,Córdoba,14200.0
AUTOMOVILES FORTES,Avenida Castrelos 90,Vigo,Pontevedra,36210.0
AUTOMÓVILES FRANPE,Avenida Aragon 380,Madrid,Madrid,28022.0
Automóviles G.H Villalobon,Calle Pedro Fernandez De Pulgar 11-2 A,Palencia,Palencia,34005.0
AUTOMOVILES GABILONDO,"Camino De Cementerio, 10",Valladolid,Valladolid,47011.0
AUTOMOVILES GARCIA PEREZ,"Eras Bajas, 51",Pinos puente,Granada,18240.0
AUTOMOVILES GARRIDO,"Juan De Toledo, 16",Albacete,Albacete,2005.0
AUTOMOVILES GOMAR,"C/ Doctor Esquerdo, 197",Madrid,Madrid,28007.0
AUTOMOVILES GÓMEZ,"Plaza San Nicasio, 3",Santa cruz de mudela,Ciudad real,13730.0
AUTOMOVILES GOMEZ- Multimarca,"Crta Badajoz Km 27,7 (Hotel Heredero)",Olivenza,Badajoz,6100.0
Automoviles Guardamar vehículos Multimarca,Hermanos Bazan 1,Guardamar del segura,Alicante,3140.0
AUTOMOVILES GUILLEN,Calle Tajo N° 1,Guillena,Sevilla,41210.0
AUTOMOVILES HALLAOUI,"Calle El Cusil Nº 54 , Poligono Bosch",Crevillente,Alicante,3330.0
AUTOMOVILES HERMANOS POLEY,"C/ Alfareros N6, Utrera (Poligono El Torno),",Utrera,Sevilla,41710.0
AUTOMOVILES HERVAS,"Ctra. Fregenal -Santa Olalla Km, 13,500",Segura de leon,Badajoz,6270.0
"AUTOMOVILES IBAÑEZ, S.C.P.","Cerdeña, 255 - Bajos",Barcelona,Barcelona,8013.0
AUTOMOVILES ISIEGAS.,"Artica, 2",Pamplona,Navarra,31014.0
AUTOMÓVILES J. ARAUJO,C/ F. Cabrera,Cabrils,Barcelona,8348.0
AUTOMOVILES J.M.S.,"C/ Fronton, 26",Aldeaseca de armuña,Salamanca,37189.0
AUTOMOVILES JAMAL,Avenida Artero Guirao 251,San pedro del pinatar,Murcia,30740.0
AUTOMOVILES JJCL,Concertar Cita Previa,Castro-urdiales,Cantabria,39709.0
automóviles jonas1,Av De Cartagena 33 1G,Elche,Alicante,3195.0
AUTOMOVILES JOSE ARCEDIANO,"Carretera De Paracuellos A Belvis, Km. 0,700",Paracuellos del jarama,Madrid,28860.0
"AUTOMOVILES JOSE LOPEZ, S.L","C/ Alonso Quijano,40",Madrid,Madrid,28034.0
AUTOMÓVILES JULIÁN RODRÍGUEZ,Polígono Industrial La Chácara Parcela 31,Higuera la real,Badajoz,6350.0
AUTOMOVILES KEBREN,Concertr Cita Previa,Alcala de henares,Madrid,28203.0
AUTOMOVILES KEN,"Ctra. De Valladolid, Km. 1,600",Avila,Ávila,5009.0
AUTOMOVILES KIKE,"Pol Tejerias N. C/Rifondo, 19",Calahorra,La rioja,26500.0
AUTOMOVILES LA ESTACION,Carretera Sevilla - Malaga Km 67,Puebla de cazalla,Sevilla,41540.0
AUTOMOVILES LA ISLA,Camino De La Isla S/N Parcela3,Menjibar,Jaén,23620.0
AUTOMOVILES LA SAGRA,"Avda. Ramon Y Cajal, 26",Yuncos,Toledo,45210.0
AUTOMOVILES LOPEZ BELMONTE,"Camino Albadel (Bo San Benito) , 102",Murcia,Murcia,30010.0
AUTOMOVILES LORGA,"Forcarey, 27- 29 (Monte Alto)",A coruña,La coruña,15002.0
AUTOMÓVILES LOUZAO,Avd. Das Mariñas 295,Perillo-oleiros,La coruña,15172.0
AUTOMÓVILES LOUZAO OURENSE S.L.U.,"Polg. Industrial Barreiros, Km 525-530",San ciprian de viñas,Orense,32911.0
AUTOMOVILES LOUZAO VIGO,Ctra. De Camposancos 106,Vigo,Pontevedra,36213.0
AUTOMÓVILES LOUZAO VN,Avd. Das Mariñas 295,Perillo-oleiros,La coruña,15172.0
AUTOMOVILES M. LOSADA S.L,"Av. De Lugo, 34-36-Bajo",Guitiriz,Lugo,27300.0
AUTOMOVILES M&S,Carretera Santander Km 7,Villanueva del arbol,León,24197.0
AUTOMOVILES MAFESUR,"Polígono El Mirador, Quinta De Machado, 4-8",Ecija,Sevilla,41400.0
AUTOMOVILES MAGISA,Poligono Ciudad Del Transporte Calle 'H' Nave 24,San juan de mozarrifar,Zaragoza,50820.0
AUTOMOVILES MANOLO,Merkatondoa 25,Estella,Navarra,31200.0
AUTOMOVILES MANUEL,Calle Alegría 97 Urbanizacion Camposol,Carmona,Sevilla,41410.0
AUTOMOVILES MARTIN,"Avd. De Cardeña, 16",Villanueva de córdoba,Córdoba,14440.0
AUTOMÓVILES MARTÍNEZ,Calle Daoiz Y Velarde 28,Lora del rio,Sevilla,41440.0
AUTOMOVILES MATA,"C/ Ingeniero Fernando Casariego, 14",Asturias,Asturias,33930.0
AUTOMOVILES MEBAUTO,Avenida De La Industria 37,Humanes de madrid,Madrid,28970.0
AUTOMOVILES MERINO,"Ctra. Murcia, 20",Caravaca de la cruz,Murcia,30400.0
Automoviles Merte,"Carretera De Almeria Km 1,4 ( Junto Al Bar Buenos Ratos )",Berja,Almería,4760.0
AUTOMOVILES MESON,Costa Da Piolla S/N,Meson do vento - ordes,La coruña,15680.0
AUTOMOVILES MIRANTES SL,Avenida De Mariano Andres 226,León,León,24008.0
AUTOMOVILES ML,C/ Moli Nº25,Esplugues de llobregat,Barcelona,8950.0
AUTOMOVILES MOAD DE LA RAYA,Barriada De Las Plazas S/N,San pedro del pinatar,Murcia,30740.0
AUTOMOVILES MOLINA,"Ctra. Almarcha,",San clemente,Albacete,16600.0
Automóviles Monicars,"C. Alcalde Retamino, 1","Mairena del alcor,",Sevilla,41510.0
AUTOMOVILES MP,"Avila,11,",Zaragoza,Zaragoza,50005.0
Automóviles MPB,"Poligono Las Pompas, C/ Jarales 1,(La",Puebla del río,Sevilla,41130.0
AUTOMÓVILES NCARS,"C/ D'ignasi Iglesias 27, P. Industrial Agro Reus",Reus,Tarragona,43206.0
AUTOMOVILES NIEVA,"Ctra. De Madrid - Cadiz, Km. 295",Bailen,Jaén,23710.0
AUTOMOVILES PALMA S.A.,"C/ Azagador De La Torre, 62",Sedaví,Valencia,46190.0
"AUTOMOVILES PLAYCAR, S.L.U",Sol N 42,Huercal de almeria,Almería,4230.0
AUTOMOVILES POLIGONO EUROPA S.L,Crtra Logroño Km 3.700 (Junto Brico Depot),Zaragoza,Zaragoza,50011.0
AUTOMOVILES PONZSPORT UTIEL,Carretera Madrid-Valencia Km 264 Nº 96,Utiel,Valencia,46300.0
AUTOMOVILES PROS.,C/ Rafael Casanova 2,Sant joan de vilatorrada,Barcelona,8250.0
AUTOMOVILES QUESADA,"C/ San Martin, 11",Pinto,Madrid,28320.0
